No.,Logged Time,Event Time,User,SSL Inspected,URL,Policy Action,Cloud Application Class,Cloud Application,Application Status,Risk Index,Received Bytes,Sent Bytes,Total Bytes,Proxy Latency (ms),Server Trans. Time (ms),Client Trans. Time (ms),URL Class,URL Super Category,URL Category,Threat Super Category,Threat Category,Sandbox MD5,Threat Name,Suspicious Content,Threat Severity,DLP Engine,DLP Dictionaries,Location,Department,Client IP,Client External IP,Server IP,Request Method,Request Version,Response Code,Response HTTP Version,User Agent,URL Categorization Method,Referrer URL,Download File Type,Download File Name,Throttled response bytes,Throttled request bytes,Bandwidth Rule,Bandwidth Class,Traffic Forwarding,Protocol,Blocked Policy Name,Blocked Policy Type,Client Connection Cipher,Client Connection TLS Version,Client Session Reused,Server Connection Cipher,Server Connection TLS Version,Certificate Chain Validity,Server Connection Cert Expiry,Server Connection OCSP Result,Server Session Reused,Server Certificate Validation Type,Server Certificate Validity Period,Server Wildcard Certificate,Server Certificate Self Signed,DLP MD5,DLP Identifier,Zscaler Client Connector Tunnel Version,Device Name,OS Type,Device Type,OS Version,Device Model,Device Owner,Device Hostname,Enrolled Device appversion,Device Classifications,Content Type,ALPN Protocol,Unscannable Type,Forwarding Rule,Forwarding Method,Application Segment,Gateway IP,Gateway Name,SSL Policy Reason,SSL Policy Name,Domain Fronted SNI,Data Center,User Location,URL Filtering Policy Name,Cloud Application Policy Name,SHA-256,Domain Fronted Host Header,MT GRE IP,Allowed DLP Rule Name,Bypassed Transaction Event Time,Bypassed Transaction,Flow Type,Intermediate CA Protection Type,External Device ID,Client SSL Handshake Failure Aggregate Count,Client SSL Handshake Failure Reason,Upload File Type,Upload File Name,Document Type,Sandbox Score,Client Source Port,Application Activity,Capture,Severity,Other DLP Rules,Server Destination Port,Source IP Country,Destination IP Country,Custom IPS Signature,HTTP Header Profile,HTTP Header Actions,Prompt Classification,Adaptive Access Profile,Allowed File Type Rule,JA4 Fingerprint,JA4 Fingerprint A,JA4 Fingerprint B,JA4 Fingerprint C,Client-Side Key Exchange Algorithm,Server-Side Key Exchange Algorithm,Client-Side Digital Signature Algorithm,Server-Side Digital Signature Algorithm,Client Key Exchange Proposal,Client Digital Signature Proposal,Download User-Defined File Type,Upload User-Defined File Type,Extranet Resource
4941,2025-12-23 03:32:54 UTC,2025-12-23 03:32:54 UTC,henry@acme.zscaler.net,Yes,fonts.gstatic.com/s/inter/v12/Inter-Regular.woff2,Allowed,Business Apps,Google,,8,28137,218,28355,4,123,170,Business Use,Information Technology,Content Servers,,,,,,,,,Branch,Operations,10.23.49.99,203.0.113.99,192.0.2.82,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN10-HENRY,Windows OS,Zscaler Client Connector,Microsoft Windows 10 Enterprise 64 bit amd64,Latitude7440,henry,win10-henry,4.8.0.88,,font/woff2,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN10HENRY99,,,,,,,53453,Web Asset,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4942,2025-12-23 03:32:55 UTC,2025-12-23 03:32:55 UTC,sophia@acme.zscaler.net,Yes,drive.google.com/u/0/uc?id=1a2b3c4d5e&export=download,Allowed,Business Apps,Google Drive,,18,3044908,319,3045227,8,124,59,Business Use,Business and Economy,File Sharing and Storage,,,,,,,,,HQ,HR,10.23.48.66,203.0.113.66,192.0.2.42,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=acme+document,PDF,q4-budget.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-SOPHIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,sophia,mba15-sophia,4.8.0.88,,application/pdf,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15SOPHIA66,,,,,,,58485,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4943,2025-12-23 03:32:57 UTC,2025-12-23 03:32:57 UTC,henry@acme.zscaler.net,Yes,files.slack.com/files-pri/T123-F456/design-spec.pdf,Allowed,Business Apps,Slack,,2,952231,201,952432,0,123,31,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,Branch,Operations,10.23.49.99,203.0.113.99,192.0.2.32,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,,PDF,design-spec.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN10-HENRY,Windows OS,Zscaler Client Connector,Microsoft Windows 10 Enterprise 64 bit amd64,Latitude7440,henry,win10-henry,4.8.0.88,,application/pdf,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN10HENRY99,,,,,,,51550,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4944,2025-12-23 03:33:00 UTC,2025-12-23 03:33:00 UTC,noah@acme.zscaler.net,Yes,slack.com/api/apps.connections.open,Allowed,Business Apps,Slack,,7,1703,543,2246,3,112,67,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,Road Warrior,Sales,10.23.47.55,203.0.113.55,192.0.2.31,POST,1.1,200 - OK,2,Slack/4.41.96 macOS/14.7,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-NOAH,macOS,Zscaler Client Connector,macOS 14.5 arm64,MacBookPro18_4,noah,mbp18-noah,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18NOAH55,,,,,,,49897,Messaging API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4945,2025-12-23 03:33:02 UTC,2025-12-23 03:33:02 UTC,ava@acme.zscaler.net,Yes,graph.microsoft.com/v1.0/me/messages,Allowed,Business Apps,Microsoft 365,,12,3249,895,4144,7,31,171,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.52,GET,1.1,200 - OK,2,Microsoft Office Outlook 16.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,55360,API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4946,2025-12-23 03:33:03 UTC,2025-12-23 03:33:03 UTC,amelia@acme.zscaler.net,Yes,gateway.icloud.com/acsnservice/fetch,Allowed,Business Apps,Apple iCloud,,17,2913,2188,5101,4,54,147,Business Use,Internet Communication,Cloud Storage and Sync,,,,,,,,,Road Warrior,Legal,10.23.49.88,203.0.113.88,192.0.2.14,POST,1.1,200 - OK,2,bird,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-AMELIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookPro18_3,amelia,mbp18-amelia,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18AMELIA88,,,,,,,58541,Cloud Sync,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4947,2025-12-23 03:33:07 UTC,2025-12-23 03:33:07 UTC,maya@acme.zscaler.net,Yes,zoom.us/client/latest/Zoom.pkg,Allowed,Business Apps,Zoom,,18,72983761,380,72984141,6,121,12,Business Use,Information Technology,Software Downloads,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.62,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,slack.com/app_redirect?channel=C12345,Apple Installer Package,Zoom.pkg,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/octet-stream,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,59259,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4948,2025-12-23 03:33:19 UTC,2025-12-23 03:33:19 UTC,ava@acme.zscaler.net,Yes,graph.microsoft.com/v1.0/me/messages,Allowed,Business Apps,Microsoft 365,,16,4824,623,5447,2,158,64,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.52,GET,1.1,200 - OK,2,Microsoft Office Outlook 16.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,55154,API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4949,2025-12-23 03:33:20 UTC,2025-12-23 03:33:20 UTC,ava@acme.zscaler.net,Yes,github.com/acme/mobile-app/pull/412,Allowed,Business Apps,GitHub,,18,39929,567,40496,5,167,123,Business Use,Information Technology,Software Repositories,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.22,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,56064,Repository Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4950,2025-12-23 03:33:20 UTC,2025-12-23 03:33:20 UTC,maya@acme.zscaler.net,Yes,drive.google.com/u/0/uc?id=1a2b3c4d5e&export=download,Allowed,Business Apps,Google Drive,,12,3216575,298,3216873,1,59,99,Business Use,Business and Economy,File Sharing and Storage,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.42,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=acme+document,PDF,q4-budget.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/pdf,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,63185,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4951,2025-12-23 03:33:23 UTC,2025-12-23 03:33:23 UTC,jackson@acme.zscaler.net,Yes,api.github.com/repos/acme/mobile-app/releases,Allowed,Business Apps,GitHub,,10,11408,213,11621,6,71,24,Business Use,Information Technology,Software Repositories,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.21,GET,1.1,200 - OK,2,GitHubDesktop/3.4.5,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,51977,Developer API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4952,2025-12-23 03:33:23 UTC,2025-12-23 03:33:23 UTC,olivia@acme.zscaler.net,No,ocsp.apple.com/ocsp03-applerootca2,Allowed,General Browsing,General Browsing,,16,1177,193,1370,2,144,171,Business Use,Information Technology,Security and PKI,,,,,,,,,Road Warrior,Engineering,10.23.45.77,198.51.100.77,192.0.2.11,GET,1.1,200 - OK,1.1,ocspd,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,MBP15-OLIVIA,macOS,Zscaler Client Connector,macOS 10.15.7 x86_64,MacBookPro15_2,olivia,mbp15-olivia,4.8.0.88,,application/ocsp-response,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP15OLIVIA77,,,,,,,53197,Certificate Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
4953,2025-12-23 03:33:24 UTC,2025-12-23 03:33:24 UTC,maya@acme.zscaler.net,Yes,files.slack.com/upload/v1/files,Allowed,Business Apps,Slack,,6,660,232361,233021,7,73,98,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.33,POST,1.1,200 - OK,2,Mozilla/5.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,PDF,project-notes.pdf,PDF,,61391,File Upload,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4954,2025-12-23 03:33:25 UTC,2025-12-23 03:33:25 UTC,amelia@acme.zscaler.net,Yes,swscan.apple.com/content/catalogs/others/index-14.sucatalog,Allowed,General Browsing,General Browsing,,6,42749,341,43090,6,171,63,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,Road Warrior,Legal,10.23.49.88,203.0.113.88,192.0.2.13,GET,1.1,200 - OK,2,com.apple.softwareupdate,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-AMELIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookPro18_3,amelia,mbp18-amelia,4.8.0.88,,text/xml,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18AMELIA88,,,,,,,56413,Software Update Metadata,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4955,2025-12-23 03:33:31 UTC,2025-12-23 03:33:31 UTC,ava@acme.zscaler.net,Yes,files.slack.com/upload/v1/files,Allowed,Business Apps,Slack,,17,597,512307,512904,7,94,82,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.33,POST,1.1,200 - OK,2,Mozilla/5.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,PDF,project-notes.pdf,PDF,,63236,File Upload,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4956,2025-12-23 03:33:32 UTC,2025-12-23 03:33:32 UTC,ava@acme.zscaler.net,No,captive.apple.com/hotspot-detect.html,Allowed,General Browsing,General Browsing,,11,264,142,406,4,39,68,Business Use,Internet Communication,Internet Services,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.10,GET,1.1,200 - OK,1.1,Unknown Microsoft NCSI,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,text/html,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,61731,Connectivity Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
4957,2025-12-23 03:33:36 UTC,2025-12-23 03:33:36 UTC,ethan@acme.zscaler.net,Yes,github.com/acme/mobile-app/pull/412,Allowed,Business Apps,GitHub,,16,29779,339,30118,5,179,158,Business Use,Information Technology,Software Repositories,,,,,,,,,HQ,IT,10.23.47.33,203.0.113.33,192.0.2.22,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-ETHAN,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,T14Gen4,ethan,win11-ethan,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11ETHAN33,,,,,,,58242,Repository Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4958,2025-12-23 03:33:39 UTC,2025-12-23 03:33:39 UTC,ava@acme.zscaler.net,Yes,github.com/acme/mobile-app/pull/412,Allowed,Business Apps,GitHub,,1,27401,259,27660,3,158,177,Business Use,Information Technology,Software Repositories,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.22,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,49467,Repository Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4959,2025-12-23 03:33:40 UTC,2025-12-23 03:33:40 UTC,liam@acme.zscaler.net,Yes,docs.google.com/document/d/1AbCDeFgHiJkLmNoPQrStUvWx/edit,Allowed,Business Apps,Google Docs,,15,16395,783,17178,2,17,25,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Road Warrior,Finance,10.23.45.11,198.51.100.11,192.0.2.41,GET,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,www.google.com/search?q=acme+document,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-LIAM,macOS,Zscaler Client Connector,macOS 14.6 arm64,MacBookPro18_3,liam,mbp18-liam,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18LIAM11,,,,,,,49594,Document View,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
4960,2025-12-23 03:33:42 UTC,2025-12-23 03:33:42 UTC,maya@acme.zscaler.net,Yes,files.slack.com/upload/v1/files,Allowed,Business Apps,Slack,,15,1142,2113206,2114348,1,174,164,Business Use,Internet Communication,Instant Messaging and Chat,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.33,POST,1.1,200 - OK,2,Mozilla/5.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,PDF,project-notes.pdf,PDF,,54844,File Upload,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
